sample_id,video_uid,video_category,scenario,task,dialogue,question,options,correct_answer,source
4d1b11b2-e53a-40a5-a3a5-2b2441c60e17_26,4d1b11b2-e53a-40a5-a3a5-2b2441c60e17,Cooking; Preparing hopot; Talking with friends/housemates,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""That beef looks perfectly cooked. Did you manage to get a piece into your bowl yet?""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, I'm still struggling with these chopsticks. My bowl is completely empty at the moment.""}, {""speaker"": ""Other"", ""text"": ""Oh, really? I could have sworn I saw you just transfer some food from the pot a second ago.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I missed it. I'm still at the stage where I need to pick food out of the pot before I can even think about eating.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat food with chopsticks?","{""A"": ""pick up plate"", ""B"": ""put food in bowl"", ""C"": ""eat food"", ""D"": ""pick food""}",C,round1
275ea957-7404-4e86-ae6c-e3e1cb988b37_13,275ea957-7404-4e86-ae6c-e3e1cb988b37,Eating at a restaurant; Talking to colleagues,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""Hey, have you finished getting your food? I'm already at the table.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I've got the tray and my drink, but I'm stuck at this digital kiosk. I'm trying to figure out how to navigate the touch menu to select my side dish.""}, {""speaker"": ""Other"", ""text"": ""A kiosk? It looked like the staff member was ready to process your payment.""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, he's just the maintenance guy resetting the screen. I'm just about to tap the 'Confirm Order' button on the display.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat food at a restaurant?","{""A"": ""Tap the 'Confirm Order' button on the screen"", ""B"": ""Put card on machine"", ""C"": ""Ask the maintenance guy for a menu"", ""D"": ""Select a side dish from the kiosk""}",B,round1
e90489d7-d3a9-471d-87ef-bc96996098b0_0,ecdc4071-1903-4024-a357-d0082720168e,Camp setup/pack-up/chores,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I saw you interacting with that man wearing a cap—looked like you gave him your hat or something. Speaker 2: Yeah, he seemed lost and I wanted to help. I handed him my red cap so he’d stay protected from the sun. Speaker 1: Nice move. I also noticed you picked up a few pebbles and handed one to a little girl with a balloon before kicking some dirt. Speaker 2: Exactly, it was a busy walk!""}]",What object did C give to the man X during the interaction?,"{""A"": ""a red cap"", ""B"": ""a child's balloon"", ""C"": ""a cover tarp"", ""D"": ""a pair of glasses""}",C,original
dc3e933e-5bf6-4256-8c65-22270027cb14_1,a5fbdb00-de6c-4a16-8c46-32a6333a4865,Cleaning / laundry; Eating; Making coffee; Watching tv,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""'I saw you grabbing a glass from the cupboard, not a cup, and you filled it with juice from the fridge. That’s what you used for the coffee maker, right?' Speaker 2: 'Yeah, I needed the juice to mix in first before turning it on. It’s the only way the machine works properly.'""}]",What liquid did the person actually pour into the cup?,"{""A"": ""soda"", ""B"": ""juice"", ""C"": ""alcohol"", ""D"": ""water""}",D,round1
6e143852-c328-4394-84e0-64ab7d19c408_1,39011e23-5fe4-41cd-b146-f3f9e3f3941a,Cleaning / laundry; Crafting/knitting/sewing/drawing/painting; Listening to music; Playing games / video games; Talking to colleagues; Video call,contradictory,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""I noticed you put the scissors on the table right after cutting that loose thread at the beginning.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I put them on the table and didn't touch them again. I didn't want them to get lost in the fabric.""}]",What did the camera wearer actually do with the scissors after the initial cut?,"{""A"": ""Placed them on the table and did not use them again"", ""B"": ""Placed them on the lap, then used them again later"", ""C"": ""Put them inside a drawer immediately"", ""D"": ""Handed them to the other speaker""}",B,manual
a2508f63-21cd-4bd6-8b94-dba2d71745c8_1,8a6a3316-d682-4a76-81db-b244081765c9,Golfing; Indoor Navigation (walking); Talking with family members,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""Hey, what are you doing with that?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I'm finally taking it back to Mark. He's been asking for it since our last game.""}, {""speaker"": ""Other"", ""text"": ""Oh, right. Is it going to be secure up there on the rack?""}, {""speaker"": ""Camera Wearer"", ""text"": ""It should be. He needs it for his tournament this weekend, so I want to make sure it gets there in one piece.""}]",What is the item being taken back to Mark for his tournament?,"{""A"": ""A golf club"", ""B"": ""A hockey stick"", ""C"": ""A ski pole"", ""D"": ""A baseball bat""}",A,round1
76f68419-8e00-4e9b-83fb-50fb4192b7f2_12,76f68419-8e00-4e9b-83fb-50fb4192b7f2,Blacksmith,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""Is that wooden pole finally smooth enough for the handle?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yes, I've been sanding the timber down for a few minutes and it feels great now.""}, {""speaker"": ""Other"", ""text"": ""Are you going to use that leather cord to finish it off?""}, {""speaker"": ""Camera Wearer"", ""text"": ""That's the plan. I'm just about to wrap the leather cord around the base to complete the grip.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to polish iron rod?","{""A"": ""adjust nylon on iron rod"", ""B"": ""wrap the leather cord"", ""C"": ""finish sanding the timber"", ""D"": ""apply wood lacquer""}",A,original
74d38b4a-6f22-43b3-b631-9234c05f27ab_11,74d38b4a-6f22-43b3-b631-9234c05f27ab,"Cleaning / laundry; Indoor Navigation (walking); Playing with pets; Talking with family members; Washing the dog / pet, grooming horse",multimodal_grounded,EgoPlan-Bench2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I think he's finally clean enough.""}, {""speaker"": ""Other"", ""text"": ""He looks much better. But look at the state of that comb.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Oh, you're right. I can't leave it like that.""}, {""speaker"": ""Other"", ""text"": ""Use a paper towel to handle it. Don't use your bare hands, and don't use those white wipes; they're for his paws.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Good point. I'll use the towel now before I go to the kitchen.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean a cat and wash the cat plate?","{""A"": ""put fur on table using a paper towel"", ""B"": ""remove fur from pet comb using a paper towel"", ""C"": ""remove fur from pet comb using bare fingers"", ""D"": ""pick white wipes to clean the pet comb""}",B,round1
a2f25985-0589-42ca-af57-58930079dfb9_22,a2f25985-0589-42ca-af57-58930079dfb9,Climbing; Eating at a restaurant; Indoor Navigation (walking); On a screen (phone/laptop); Walking on street,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""Are you almost finished at the sink? We need to get back to the training session.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Just about done. I'm using the electric air dryer now to get my hands completely dry.""}, {""speaker"": ""Other"", ""text"": ""Oh, is that new? I thought they only had the manual paper towel dispensers in that locker room.""}, {""speaker"": ""Camera Wearer"", ""text"": ""They must have installed it recently. I'm just waiting for the warm air cycle to stop before I head out.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean hands in locker room?","{""A"": ""Wait for the air dryer cycle to stop"", ""B"": ""Drop paper towel in trash"", ""C"": ""Press the soap dispenser again"", ""D"": ""Grab another paper towel from the dispenser""}",B,round1
5d9fc177-e358-4072-b46d-40990f9e8c59_1,864618d9-cc17-4e90-8c64-7a1e4ba23d17,Going to the park; Walking the dog / pet,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""Did you see that? The brown dog just ran up to the lady and started jumping all over her!""}, {""speaker"": ""Other"", ""text"": ""Yeah, and then the white one sniffed it before they both ran off together. That brown dog was so energetic!""}, {""speaker"": ""Camera Wearer"", ""text"": ""I think the lady was scared—she definitely pushed the brown dog away when it jumped on her.""}]",What color is the dog that jumps on the lady?,"{""A"": ""Brown"", ""B"": ""Black"", ""C"": ""White"", ""D"": ""Gray""}",C,round1
878eb363-aed8-4136-8fee-2cc5208d979b_5,34250d8a-e771-468f-8b54-17f14d0cc53b,Cleaning / laundry; Household cleaners; Walking on street,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""What's all the commotion in here?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Oh, just trying to clean up before mom gets home. I knocked over the bag of potting soil.""}, {""speaker"": ""Other"", ""text"": ""Ah, that explains it. Want me to grab the big vacuum cleaner?""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, it's okay. This little thing is actually perfect for getting all the fine dust out of the tile grout.""}]",What tool does the speaker say is perfect for getting fine dust out of the tile grout?,"{""A"": ""mop"", ""B"": ""dustpan"", ""C"": ""vacuum cleaner"", ""D"": ""brush""}",D,original
89857b33-fa50-469a-bbb3-91c8ab655931_11,89857b33-fa50-469a-bbb3-91c8ab655931,Cooking,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""How is the dough preparation coming along? Are you ready to start the next step?""}, {""speaker"": ""Camera Wearer"", ""text"": ""It's going well. I just finished coating the kitchen table with some powdered sugar so the dough doesn't stick while I mold it.""}, {""speaker"": ""Other"", ""text"": ""Powdered sugar? I thought you were using flour for the surface.""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, this sweet dough needs sugar. I've finished rolling and molding the ball, so I'm going to reach for the rolling pin now to flatten it out.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare dough?","{""A"": ""Pick up the rolling pin"", ""B"": ""Pour more powdered sugar"", ""C"": ""Pick up knife"", ""D"": ""Put the dough in the oven""}",C,round1
5d01d5e3-ea8b-4d41-9d80-024c3c429095_67,5d01d5e3-ea8b-4d41-9d80-024c3c429095,Cooking; On a screen (phone/laptop); Playing with pets; Talking with friends/housemates,multimodal_grounded,EgoPlan-Bench2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I've finished cleaning these potatoes, they are ready for the next step.""}, {""speaker"": ""Other"", ""text"": ""Make sure you use the silver dinner fork from the top drawer for the preparation.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Is there a reason I shouldn't just use one of the plastic ones?""}, {""speaker"": ""Other"", ""text"": ""The silver one has much sharper tines, which is necessary for venting the steam while they cook.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Got it, I'll get the silver fork then.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare potatoes?","{""A"": ""Pierce the potato with the silver dinner fork"", ""B"": ""Put cheese on the potatoes using the silver dinner fork"", ""C"": ""Pierce the potato using a blunt butter knife"", ""D"": ""Pierce the potato using a plastic fork""}",A,round1
daa864b7-97e7-4d07-b7b5-c125c9b1cd37_0,daa864b7-97e7-4d07-b7b5-c125c9b1cd37,Playing games / video games,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""Are you about ready for the game? We need the board set up.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Almost there. I just set aside that yellow lid and I'm just organizing these small tokens on the table.""}, {""speaker"": ""Other"", ""text"": ""You'll need to indicate the starting point on the ledger before we roll.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I'm looking for a highlighter to do that, but I've only got this black stylus in my right hand.""}, {""speaker"": ""Other"", ""text"": ""That should work fine for now. Just use what you have to mark the spot.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare the dice?","{""A"": ""Highlight the paper"", ""B"": ""Point on paper"", ""C"": ""Secure the yellow lid"", ""D"": ""Move the tokens""}",B,round1
7cf9bd4f-ca1e-4ab7-a84f-2717d122e5ee_3,dd0aa717-59d8-4d8a-9f11-21be827fb184,"Clothes, other shopping",contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""Did you see that guy rearranging the jackets near the entrance? He was really taking his time with the brown ones.""}, {""speaker"": ""Other"", ""text"": ""Yeah, and that woman kept photographing the handbags. I think she’s styling a lookbook or something. The way she kept adjusting the red scarf really stood out.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Totally. And didn’t she take, like, five pictures of those boots? I guess they’re the new featured item.""}, {""speaker"": ""Other"", ""text"": ""At least. She must’ve photographed them a dozen times. Honestly, I’d have just bought them already.""}]","Which item did person X take a picture of multiple times, according to the video events?","{""A"": ""Handbags"", ""B"": ""Jackets"", ""C"": ""Boots"", ""D"": ""Red scarf""}",C,round1
