task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
QaEgo4D,video_grounded_offtopic,f7ca7dc2-6ab3-40aa-a323-1cb91970674c,,0db9d642-0706-48a1-84f2-09017d496ab3_7,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, did you hear? Corporate's sending an HR rep to our floor next week.""}, {""speaker"": ""Speaker 2"", ""text"": ""What? Why us? We've been keeping things quiet around here.""}, {""speaker"": ""Speaker 1"", ""text"": ""Routine audit or something. They're sniffing around after that complaint last month.""}, {""speaker"": ""Speaker 2"", ""text"": ""This is bad. If they start digging, we're done for.""}, {""speaker"": ""Speaker 1"", ""text"": ""look, we don't need an h.r. rep hanging around here auditing us""}]",Did I close the Oven? (A) yes (B) kind of (C) sort of (D) no,"{""A"": ""yes"", ""B"": ""kind of"", ""C"": ""sort of"", ""D"": ""no""}",A,280.85745860000003,282.0210286
QaEgo4D,video_grounded_offtopic,99c22e25-31ba-4d1c-a339-257d329f0efc,,d908f800-289c-4f8e-9887-9a4890f99082_8,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this line at the club is ridiculous. We've been waiting forever.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but it's worth it once we get in. Just a few more minutes.""}, {""speaker"": ""Speaker 1"", ""text"": ""I don't know, my bladder's about to burst from that beer earlier.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hold it together, dude. Don't bail now.""}, {""speaker"": ""Speaker 1"", ""text"": ""so i really need to get to a men's room.""}]",what did i put in the plate? (A) fries (B) baked beans (C) veggie burger (D) grilled chicken,"{""A"": ""fries"", ""B"": ""baked beans"", ""C"": ""veggie burger"", ""D"": ""grilled chicken""}",A,194.0210286,227.4647986
QaEgo4D,video_grounded_offtopic,95a8fcdb-1010-432f-a2e0-9aba00b2ccfb,,89a0091c-20be-4c7e-9d6f-e3192efeecf0_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, it's been fun catching up like this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally, we should do it more often. What's new with that project you're working on?""}, {""speaker"": ""Speaker 1"", ""text"": ""It's going alright, but deadlines are killing me.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hang in there. You wanna grab coffee next week?""}, {""speaker"": ""Speaker 1"", ""text"": ""okay, i gotta get going.""}]",where was the paper bag before I picked it? (A) at the table (B) behind the door (C) on the counter (D) in the drawer,"{""A"": ""at the table"", ""B"": ""behind the door"", ""C"": ""on the counter"", ""D"": ""in the drawer""}",A,2413.8620319333336,2413.8620319333336
QaEgo4D,video_grounded_offtopic,74462b79-89be-40c4-8148-e176fc150265,,fcf607c4-4650-4cbe-a475-981430d90cd7_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Yeah? Who's there?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's me, you gonna let me in?""}, {""speaker"": ""Speaker 1"", ""text"": ""Hold on, door's unlocked.""}, {""speaker"": ""Speaker 2"", ""text"": ""Alright, coming in.""}, {""speaker"": ""Speaker 1"", ""text"": ""hey.""}]",where was the soda bottle before I picked it up? (A) fridge (B) bathroom sink (C) kitchen cabinet (D) pantry,"{""A"": ""fridge"", ""B"": ""bathroom sink"", ""C"": ""kitchen cabinet"", ""D"": ""pantry""}",A,174.67034859999998,176.66602859999998
QaEgo4D,video_grounded_offtopic,573fb614-bd21-40a9-ab0f-c19b5d46eabe,,7f638614-ef69-416b-8bac-28fa63cad079_6,"[{""speaker"": ""Speaker 1"", ""text"": ""The dogs are filthy after playing in the yard all day.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally, they tracked mud everywhere. We should give them a bath tonight.""}, {""speaker"": ""Speaker 1"", ""text"": ""I'm swamped until after dinner, though. You mind waiting?""}, {""speaker"": ""Speaker 2"", ""text"": ""No problem. It'll be more fun if we do it together anyway.""}, {""speaker"": ""Speaker 1"", ""text"": ""Perfect, take a bath with the dogs later.""}]",What food pack did I open? (A) open a plate (B) a can of soup (C) a bag of chips (D) a box of cereal,"{""A"": ""open a plate"", ""B"": ""a can of soup"", ""C"": ""a bag of chips"", ""D"": ""a box of cereal""}",A,1068.9212711999999,1074.9478912
QaEgo4D,video_grounded_offtopic,7d0e0392-28b8-4cb8-955d-f5f1dfb16158,,8d2ecbbc-b781-4e20-a070-a257fa0c0984_0,"[{""speaker"": ""Speaker 1"", ""text"": ""What can I getcha?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nothing, man. Just wanna chat.""}, {""speaker"": ""Speaker 1"", ""text"": ""Kinda busy here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, two seconds?""}, {""speaker"": ""Speaker 1"", ""text"": ""to the back. i have work to do.""}]",where is the fire extinguisher? (A) on the wall (B) in the drawer (C) on the ceiling (D) under the bed,"{""A"": ""on the wall"", ""B"": ""in the drawer"", ""C"": ""on the ceiling"", ""D"": ""under the bed""}",A,440.2322,444.98552
QaEgo4D,video_grounded_offtopic,7d0e0392-28b8-4cb8-955d-f5f1dfb16158,,ada28e88-4679-4678-9175-6a923aaeb164_3,"[{""speaker"": ""Speaker 1"", ""text"": ""This coffee shop is packed today, huh?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, everyone's rushing around like crazy.""}, {""speaker"": ""Speaker 1"", ""text"": ""I'm supposed to meet someone here, but I don't see them yet.""}, {""speaker"": ""Speaker 2"", ""text"": ""Who are you waiting for?""}, {""speaker"": ""Speaker 1"", ""text"": ""hey, justine""}]",Where is my wooden stick? (A) in the drawer (B) against rhe wall (C) on the table (D) under the bed,"{""A"": ""in the drawer"", ""B"": ""against rhe wall"", ""C"": ""on the table"", ""D"": ""under the bed""}",B,1857.5281599999998,1858.8065199999996
QaEgo4D,video_grounded_offtopic,47f60ff3-cdcb-40b5-bc32-c46eb241e51d,,382a8e76-21fd-4cb1-89c3-1cfbbc227d8f_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Sergeant, civilians are starting to loot the supply depot.""}, {""speaker"": ""Speaker 2"", ""text"": ""Damn it. Alert the platoon leaders.""}, {""speaker"": ""Speaker 1"", ""text"": ""Done. They're en route now. What's our standard procedure here?""}, {""speaker"": ""Speaker 2"", ""text"": ""Anti-looting procedures.""}]",where did i put a screw on the drilling machine? (A) storage cabinet (B) work bench (C) tool box (D) screw socket,"{""A"": ""storage cabinet"", ""B"": ""work bench"", ""C"": ""tool box"", ""D"": ""screw socket""}",D,529.88885,529.88885
QaEgo4D,video_grounded_offtopic,0a40e971-02a4-45f3-aa46-b20bfef1f8e1,,240beb71-0cb4-4428-a68d-a6a293294503_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this office is a zoo today.""}, {""speaker"": ""Speaker 2"", ""text"": ""No kidding. Everyone's running around like headless chickens.""}, {""speaker"": ""Speaker 1"", ""text"": ""Have you seen the boss? He wanted that update ASAP.""}, {""speaker"": ""Speaker 2"", ""text"": ""Not yet, but I think he's in a meeting.""}, {""speaker"": ""Speaker 1"", ""text"": ""hey, sandra.""}]",Where did I put the plant? (A) on the ceiling (B) on the ground (C) on the table (D) in the sink,"{""A"": ""on the ceiling"", ""B"": ""on the ground"", ""C"": ""on the table"", ""D"": ""in the sink""}",B,6127.847228600001,6133.9910286
QaEgo4D,video_grounded_offtopic,4bea2a96-1f1f-4149-8447-766553bbba22,,5538f2c9-d677-4929-920b-8df3de898aa1_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I've never been in a store like this before. What's all this stuff behind the counter?""}, {""speaker"": ""Speaker 2"", ""text"": ""You mean the shiny metal box with all the buttons?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, that one. It looks complicated.""}, {""speaker"": ""Speaker 2"", ""text"": ""That's where they keep the money.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? What do you call it?""}, {""speaker"": ""Speaker 2"", ""text"": ""That's a cash register.""}]",In what room did I leave the drilling machine? (A) the kitchen (B) the living room (C) in the bathroom (D) the garage,"{""A"": ""the kitchen"", ""B"": ""the living room"", ""C"": ""in the bathroom"", ""D"": ""the garage""}",C,1727.9591913333334,1734.6806413333334
QaEgo4D,video_grounded_offtopic,3fb410d6-e5aa-49d3-b184-75ec9651550f,,ca97e249-8035-451a-8d3b-f3dd3a041623_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, check the weather app. That storm's moving in quicker than they thought.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're right, it's already raining hard and the wind's picking up.""}, {""speaker"": ""Speaker 1"", ""text"": ""We can't have people stuck here if it gets worse. You need to make an announcement over the PA.""}, {""speaker"": ""Speaker 2"", ""text"": ""Got it. What should I say exactly?""}, {""speaker"": ""Speaker 1"", ""text"": ""customers are advised to get home before conditions worsen""}]",Where did I put the the Golf stick? (A) at the golf cart (B) in the bag (C) on the green (D) in the locker,"{""A"": ""at the golf cart"", ""B"": ""in the bag"", ""C"": ""on the green"", ""D"": ""in the locker""}",A,4322.39151,4325.9843
QaEgo4D,video_grounded_offtopic,e8d20f5b-5df2-420e-b0c0-cf44626479f4,,ab751ff6-1ab7-4b20-9c97-dc46a2954a27_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, catch up on any news from the plant lately?""}, {""speaker"": ""Speaker 2"", ""text"": ""Not really, been busy. What's going on?""}, {""speaker"": ""Speaker 1"", ""text"": ""You remember Jake, right? The guy who started right after you left?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, tall guy, always cracking jokes?""}, {""speaker"": ""Speaker 1"", ""text"": ""and he's floor supervisor now""}]",Where are the dustbins? (A) in the cupboard (B) on the floor (C) behind the door (D) on the table,"{""A"": ""in the cupboard"", ""B"": ""on the floor"", ""C"": ""behind the door"", ""D"": ""on the table""}",B,479.9590486,480.0210286
QaEgo4D,video_grounded_offtopic,e4dc253e-e5be-4b1e-89c2-ab1a47c486b0,,4c4f853e-c28b-414c-ab65-a7ae232058cd_2,"[{""speaker"": ""Speaker 1"", ""text"": ""That guy's been calling nonstop, trying to track me down about that old debt.""}, {""speaker"": ""Speaker 2"", ""text"": ""Want me to pick up and throw him off?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, definitely. What's the plan?""}, {""speaker"": ""Speaker 2"", ""text"": ""I could say you've changed your name to Kaluiokalani and skipped town.""}, {""speaker"": ""Speaker 1"", ""text"": ""kaluiokalani sounds made-up. anyway, just tell him i'm dead.""}]",Where was the pencil before I picked it? (A) on the desk (B) on the floor (C) in the drawer (D) behind the book,"{""A"": ""on the desk"", ""B"": ""on the floor"", ""C"": ""in the drawer"", ""D"": ""behind the book""}",B,1904.0876952666665,1905.0876952666665
QaEgo4D,video_grounded_offtopic,4121bfeb-4524-4dcf-b117-93a3d34f1754,,5aa279e2-7aa1-4018-bbfc-1ae547b09b9f_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I've got a quick volunteer gig for you today if you're free.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I'm available. What's the plan?""}, {""speaker"": ""Speaker 1"", ""text"": ""Nothing too heavy—just some community outreach we organized.""}, {""speaker"": ""Speaker 2"", ""text"": ""Sounds good. Where do I need to go?""}, {""speaker"": ""Speaker 1"", ""text"": ""all you have to do today is hand out these nifty care packages to the holloway house women's shelter""}]",where was speed square before it was moved? (A) drawer (B) table (C) floor (D) shelf,"{""A"": ""drawer"", ""B"": ""table"", ""C"": ""floor"", ""D"": ""shelf""}",B,368.33880999999997,375.0
QaEgo4D,video_grounded_offtopic,26202090-684d-4be8-b3cc-de04da827e91,,73c652c1-da3e-4bf0-ba80-6e7657267887_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this storm came out of nowhere. The boat's wrecked, and we're miles from anywhere.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, no signal on the phone either. We're gonna be here a while.""}, {""speaker"": ""Speaker 1"", ""text"": ""Let's see what we salvaged. Couple cans of beans, some jerky, and a few energy bars. That's it?""}, {""speaker"": ""Speaker 2"", ""text"": ""Pretty much. We burned through half already just getting settled.""}, {""speaker"": ""Speaker 1"", ""text"": ""okay, we have no idea how long we're gonna be stuck here, so we need to ration our food.""}]",Where is the fan? (A) on the wall (B) under the table (C) on the ceiling (D) in the corner,"{""A"": ""on the wall"", ""B"": ""under the table"", ""C"": ""on the ceiling"", ""D"": ""in the corner""}",A,2178.2342042879964,2179.9039142879965
QaEgo4D,video_grounded_offtopic,3c5841d6-8d79-4aa7-b020-bbb6ef114b42,,4aec0d64-2666-4892-9691-e089c313e801_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, did you see what just happened in the kitchen? There's smoke.""}, {""speaker"": ""Speaker 2"", ""text"": ""What? Oh god, that's bad. You gotta let everyone know right now!""}, {""speaker"": ""Speaker 1"", ""text"": ""Me? Okay, uh... I don't know how to...""}, {""speaker"": ""Speaker 2"", ""text"": ""Just yell it out! Get their attention!""}, {""speaker"": ""Speaker 1"", ""text"": ""uh, excuse me. attention, everybody.""}]",Where is the green mat before the  dogs walk through my legs? (A) behind the couch (B) under the bed (C) in the closet (D) on the bed,"{""A"": ""behind the couch"", ""B"": ""under the bed"", ""C"": ""in the closet"", ""D"": ""on the bed""}",D,21.89047,26.75357
QaEgo4D,video_grounded_offtopic,d88d4e54-5e5e-4c08-9a87-80958f9e4ec1,,96996e4f-02ed-4086-9712-377833ae29b2_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I want to enter this raffle. What do I need to do?""}, {""speaker"": ""Speaker 2"", ""text"": ""Just fill out one of these entry forms right here.""}, {""speaker"": ""Speaker 1"", ""text"": ""Got it. So where exactly do I put my information?""}, {""speaker"": ""Speaker 2"", ""text"": ""Start at the top—there's your contact details, then down to the bottom.""}, {""speaker"": ""Speaker 1"", ""text"": ""Cool, but I'm not sure about the name part.""}, {""speaker"": ""Speaker 2"", ""text"": ""there's a blank spot where you can write in your name.""}]",In what place did I see the black sock? (A) on the floor (B) in the laundry basket (C) in the washing machine (D) under the bed,"{""A"": ""on the floor"", ""B"": ""in the laundry basket"", ""C"": ""in the washing machine"", ""D"": ""under the bed""}",A,369.32302860000004,374.10202860000004
QaEgo4D,video_grounded_offtopic,b93ab731-52c3-43b2-9d99-4229663ba67c,,390f0e69-38aa-4eb8-9c50-092af7c68852_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you still up for pizza Tuesday night? I'm craving it bad.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, you forgot about your doctor's appointment Wednesday morning, right?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but that's not till tomorrow. I can eat Tuesday.""}, {""speaker"": ""Speaker 2"", ""text"": ""They said nothing after midnight the night before, dude.""}, {""speaker"": ""Speaker 1"", ""text"": ""Aw, seriously?""}, {""speaker"": ""Speaker 2"", ""text"": ""yeah, you're gonna have to fast on tuesday.""}]",what did I put in the pan? (A) bread crumbs (B) bacon strip (C) butter stick (D) beacon strip,"{""A"": ""bread crumbs"", ""B"": ""bacon strip"", ""C"": ""butter stick"", ""D"": ""beacon strip""}",D,274.2227386,276.2002986
QaEgo4D,video_grounded_offtopic,fec1f883-fc5c-4257-985e-26efaec68ddc,,6e530270-92ce-4518-b45a-94fe5aabf02f_9,"[{""speaker"": ""Speaker 1"", ""text"": ""Shh, I think I hear footsteps behind us. We're not alone in this alley.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, Jonah here. Stay low—could be those guys we ditched earlier.""}, {""speaker"": ""Speaker 1"", ""text"": ""No time to hide. I'm gonna check the corner ahead.""}, {""speaker"": ""Speaker 2"", ""text"": ""Wait, you sure? Sounds like more than one set of boots.""}, {""speaker"": ""Speaker 1"", ""text"": ""jonah, get my back.""}]",In what location did I see the sanitizer? (A) on the table (B) in the sink (C) on the wall (D) under the counter,"{""A"": ""on the table"", ""B"": ""in the sink"", ""C"": ""on the wall"", ""D"": ""under the counter""}",A,1496.01309,1504.8640799999998
QaEgo4D,video_grounded_offtopic,adf65602-f5ee-456a-a098-db19a521ce38,,1477024b-fa86-4917-a932-f7bebba2b01a_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Let me show you around the apartment—it's perfect for your stay.""}, {""speaker"": ""Speaker 2"", ""text"": ""Looks great so far. Does it have everything I need for work?""}, {""speaker"": ""Speaker 1"", ""text"": ""Fully furnished kitchen, comfy bed, and plenty of outlets.""}, {""speaker"": ""Speaker 2"", ""text"": ""Awesome, but what about internet? I have to upload videos daily.""}, {""speaker"": ""Speaker 1"", ""text"": ""it has wi-fi, so you can upload right from your phone.""}]",what color was the needle nose plier? (A) red (B) blue (C) green (D) purple,"{""A"": ""red"", ""B"": ""blue"", ""C"": ""green"", ""D"": ""purple""}",A,119.76963,119.76963
QaEgo4D,video_grounded_offtopic,df39f2bb-fd9e-4845-9443-66ca2f99f71f,,68157fc0-1da3-4b96-8ef7-9208562ef1a7_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, love the photo on your lock screen. Is that your son?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, he's pretty cute, right?""}, {""speaker"": ""Speaker 1"", ""text"": ""Totally! How old is he now? Must keep you busy.""}, {""speaker"": ""Speaker 2"", ""text"": ""No, that's my nephew. He's my lock screen.""}]",Who did i talked to at the siting room? (A) the woman in the blue dress (B) the child in the corner (C) the man in the red shirt (D) the dog on the couch,"{""A"": ""the woman in the blue dress"", ""B"": ""the child in the corner"", ""C"": ""the man in the red shirt"", ""D"": ""the dog on the couch""}",C,780.3884886,783.3880286
