task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
QaEgo4D,video_grounded_ontopic,9e168f5a-cbbb-4065-850d-2d98bd74b7cf,,f4320982-d36c-43a7-8341-332f228f1301_1,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just cleaning up this bench and getting the sanding stuff sorted out.""}, {""speaker"": ""Other"", ""text"": ""Nice, it always looks better once everything’s laid out and organized. How’s the surface feeling?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Pretty good now. I’m moving the sandpaper around and making sure I’ve got the right grit ready.""}, {""speaker"": ""Other"", ""text"": ""Sounds like you’re making solid progress. Are you using the machine next?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m setting it down and grabbing a few more things before I keep going.""}]",what did I put sander? (A) in the toolbox (B) on the workbench (C) on the shelf (D) under the table,"{""A"": ""in the toolbox"", ""B"": ""on the workbench"", ""C"": ""on the shelf"", ""D"": ""under the table""}",B,2164.0,2170.0
QaEgo4D,video_grounded_ontopic,41086f70-0ac2-4093-bd9d-e6269a671ab0,,dce53b78-0182-4363-97a4-706832069cac_0,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just tidying up this kitchen a bit. There’s some little stuff lying around, so I’m moving it out of the way.""}, {""speaker"": ""Other"", ""text"": ""Nice, that always makes the counter look better. Are you organizing the bags and seasonings too?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m sorting a few things and putting them where they belong. I’m also grabbing a Ziploc bag for later.""}, {""speaker"": ""Other"", ""text"": ""Good idea. It’s easier when everything’s in one place before you start cooking.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I just want the kitchen to be clean and ready before I get into anything else.""}]",where was the Ziploc box before I picked it? (A) on the counter (B) in the rack (C) under the sink (D) in the fridge,"{""A"": ""on the counter"", ""B"": ""in the rack"", ""C"": ""under the sink"", ""D"": ""in the fridge""}",B,42.1687786,43.0210286
QaEgo4D,video_grounded_ontopic,2585a941-c5d8-4f3c-be08-b7b9772f9d21,,0dc9033e-3618-4ca8-ba2d-962639dceefc_6,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m picking up the solder now. This wire should be easier to fix once I get it heated properly.""}, {""speaker"": ""Other"", ""text"": ""Nice, just be careful not to use too much. Is the wire loose at the joint?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, it came apart a bit. I’m holding it steady so I can get a clean connection.""}, {""speaker"": ""Other"", ""text"": ""That makes sense. Once it bonds, it should hold much better.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. A little solder should do it—then I can test it and make sure everything works.""}]",In what location did I see the table mat? (A) under the bed (B) in the closet (C) on the kitchen counter (D) on the table near gas stove,"{""A"": ""under the bed"", ""B"": ""in the closet"", ""C"": ""on the kitchen counter"", ""D"": ""on the table near gas stove""}",D,1573.65102,1580.94545
QaEgo4D,video_grounded_ontopic,4121bfeb-4524-4dcf-b117-93a3d34f1754,,1bc1bef3-a4d8-4613-8db3-5fb713d64223_5,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m lining these pieces up and checking the fit before I cut anything.""}, {""speaker"": ""Other"", ""text"": ""Nice, that’s the best way to avoid wasting wood. Need the tape measure?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, pass it over. I want to make sure this one is marked right.""}, {""speaker"": ""Other"", ""text"": ""Looks like you’ve got it pretty close already. Just double-check the edge before you saw it.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yep, measuring now. Once this is set, I’ll cut it and see how it matches up.""}]",In what location did I last see the blue set square? (A) on the desk (B) in the drawer (C) in the trash (D) on the board,"{""A"": ""on the desk"", ""B"": ""in the drawer"", ""C"": ""in the trash"", ""D"": ""on the board""}",D,638.21965,650.9098
QaEgo4D,video_grounded_ontopic,b1b788b9-5f7f-4f8d-b9eb-951d4bdbbef4,,ca461015-983d-4f94-9cd6-320ef2b09da7_7,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just cleaning up the counter a bit before I keep cooking.""}, {""speaker"": ""Other"", ""text"": ""Nice, what are you making?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Just some zucchini. I’m getting the board and knife ready now.""}, {""speaker"": ""Other"", ""text"": ""Sounds good. Want me to grab anything else for you?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Nope, I’m good. I’ll chop this up and then I can move on to the next step.""}]",where did I put the brown paper? (A) on the dustbin (B) on the fridge (C) in the drawer (D) under the bed,"{""A"": ""on the dustbin"", ""B"": ""on the fridge"", ""C"": ""in the drawer"", ""D"": ""under the bed""}",A,84.9610386,90.96102859999999
QaEgo4D,video_grounded_ontopic,d27c5c7e-db9c-48f4-bea5-9970078d352e,,e6b17c95-9e80-4193-a69c-d8d127a61484_4,"[{""speaker"": ""Camera Wearer"", ""text"": ""This area’s pretty open. I’m just checking around before I keep moving.""}, {""speaker"": ""Other"", ""text"": ""Yeah, take your time. Did you find what you were looking for?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I think so, I just grabbed this bag. Let me see what’s inside.""}, {""speaker"": ""Other"", ""text"": ""Anything useful in there?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Looks like a few small things. I’m going to keep an eye out while I sort it out.""}]",Where was the stuff sack before I picked it? (A) in the tent (B) on the tree (C) under the rock (D) at the ground,"{""A"": ""in the tent"", ""B"": ""on the tree"", ""C"": ""under the rock"", ""D"": ""at the ground""}",D,1441.92216,1445.90641
QaEgo4D,video_grounded_ontopic,fd67e15e-3c45-4fc4-b399-4ab3df1c957f,,e8392e8a-3141-402d-97c9-0e8c6611c0af_1,"[{""speaker"": ""Camera Wearer"", ""text"": ""Whew, that napkin is way too small to help right now.""}, {""speaker"": ""Other"", ""text"": ""Haha, are you trying to hide from the sun or just being dramatic?""}, {""speaker"": ""Camera Wearer"", ""text"": ""A little of both, honestly. My face is getting too warm.""}, {""speaker"": ""Other"", ""text"": ""Here, toss it back when you're done being mysterious.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Fine, but you owe me a proper towel after this.""}]",What colour is the hand towel I lifted? (A) green (B) yellow (C) blue (D) red,"{""A"": ""green"", ""B"": ""yellow"", ""C"": ""blue"", ""D"": ""red""}",C,799.2092709546633,802.2089709546634
QaEgo4D,video_grounded_ontopic,5c8f7ae5-738f-438c-8125-91760894329f,,30bfc90d-9aba-49c4-99e9-27aece30a132_4,"[{""speaker"": ""Camera Wearer"", ""text"": ""I'm just getting a little dessert ready.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you serving it up now?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I need a spoon for it first. This lid is always a bit messy.""}, {""speaker"": ""Other"", ""text"": ""Ha, that happens. Do you want me to grab anything from the fridge?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Maybe later. I’m just putting this away and then I’ll check.""}]",what did I put in the plate? (A) a scoop of cooked pasta (B) ice cream (C) a slice of cake (D) a serving of salad,"{""A"": ""a scoop of cooked pasta"", ""B"": ""ice cream"", ""C"": ""a slice of cake"", ""D"": ""a serving of salad""}",B,397.2405486,397.2405486
QaEgo4D,video_grounded_ontopic,a8ce8831-58e4-4c84-926e-8f948fc782a7,,93293c64-c281-45fb-9b0a-a41d55f02eb8_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m finishing up this cooking prep now. The pot’s going, and I’m just mixing everything together.""}, {""speaker"": ""Other"", ""text"": ""Nice, it smells good already. What are you making?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Just a simple veggie dish. I’ve got the broccoli ready, and I’m trying to get everything chopped and organized.""}, {""speaker"": ""Other"", ""text"": ""Sounds good. Do you need to stir it a little more before adding the broccoli?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, a quick stir first, then I’ll add it in. Almost done with the prep.""}]",where was the knife before i picked it up? (A) in the drawer (B) on the  cutting board (C) on the counter (D) under the sink,"{""A"": ""in the drawer"", ""B"": ""on the  cutting board"", ""C"": ""on the counter"", ""D"": ""under the sink""}",B,90.0210286,126.19598859999999
QaEgo4D,video_grounded_ontopic,18a3840b-7463-43c4-9aa9-b1d8e486fa84,,a68ac41c-d41f-4d6c-b8bb-c81dd45b9733_3,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m getting this board and the whiteboard area set up.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you cleaning up the edge before you start writing?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I just need to clear a little space and make it neat.""}, {""speaker"": ""Other"", ""text"": ""Looks good. You’ve got everything in place now?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Almost—just finishing these last bits and then I’m ready.""}]",where was the door mat before I opened the door? (A) in the closet (B) at the floor (C) on the ceiling (D) under the bed,"{""A"": ""in the closet"", ""B"": ""at the floor"", ""C"": ""on the ceiling"", ""D"": ""under the bed""}",B,3883.78635,3888.9819999999995
QaEgo4D,video_grounded_ontopic,516c9abc-dbf3-4f87-b78e-db0ab9d657ea,,c3f7b345-d556-4c5f-8953-2f3cc537ba43_7,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m sorting through these clothes and getting them ready to hang up.""}, {""speaker"": ""Other"", ""text"": ""Nice, that always makes the room feel so much tidier. Are you matching them by type?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m smoothing each piece out first so it won’t get all wrinkled on the hanger.""}, {""speaker"": ""Other"", ""text"": ""Good idea. It’s a lot easier than dealing with creases later.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m just going one by one and hanging them up as I go.""}]",where did  put the clothe before I hanged them? (A) backyard (B) couch (C) bathroom (D) kitchen sink,"{""A"": ""backyard"", ""B"": ""couch"", ""C"": ""bathroom"", ""D"": ""kitchen sink""}",B,1394.3965422879967,1469.9753122879965
QaEgo4D,video_grounded_ontopic,0d5f2917-e0bd-47cb-b887-1c14c69568f9,,33c3e01a-88ed-42c9-8f66-52a6b09e5569_0,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just clearing off this table and sorting through a few things.""}, {""speaker"": ""Other"", ""text"": ""Looks like you’ve got a lot going on there. Is that a letter you’re reading?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m checking it over before I write something down. I need a clean spot first.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. Do you want me to hand you anything, or are you good?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I’m good for now—I’ve got my pen out, so I’m just going to fill this out and be done.""}]",Where did I put the mobile phone? (A) in the fridge (B) on his pocket (C) on the table (D) on the sofa,"{""A"": ""in the fridge"", ""B"": ""on his pocket"", ""C"": ""on the table"", ""D"": ""on the sofa""}",B,395.30045,397.0
QaEgo4D,video_grounded_ontopic,986a0113-6bf3-4426-84a5-c5a78c1ee494,,a863f2a5-6fbc-4998-be11-c2cdef54629f_2,"[{""speaker"": ""Other"", ""text"": ""What are you making?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Just getting everything ready for a stir-fry. I’ve got the sauce out, and I’m cracking an egg into a bowl first.""}, {""speaker"": ""Other"", ""text"": ""Nice, that should make it easier to mix in. Are you adding it straight into the pan later?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m just prepping it now. I need to clear a bit of space here first.""}, {""speaker"": ""Other"", ""text"": ""Sounds good. Don’t forget to toss the shell when you’re done.""}]",Where was the bowl before I took it? (A) on the counter (B) under the sink (C) on the rack (D) in the cupboard,"{""A"": ""on the counter"", ""B"": ""under the sink"", ""C"": ""on the rack"", ""D"": ""in the cupboard""}",C,297.4267986,300.04551860000004
QaEgo4D,video_grounded_ontopic,b5c5d054-4cc3-4e54-b283-6845ca022eb8,,a707b0df-6dff-47f9-8a09-648996e2d270_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""Hold on, I’m just checking something on my phone before I get started.""}, {""speaker"": ""Other"", ""text"": ""No problem. Are you making a list or setting up the next task?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m jotting down a quick note too. I need to keep track of a few things.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. After that, are you going to work with the dog for a bit?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m going to practice a few commands with X in the living room.""}]",What color is the pen? (A) blue (B) red (C) green (D) black,"{""A"": ""blue"", ""B"": ""red"", ""C"": ""green"", ""D"": ""black""}",D,915.20468,915.20468
QaEgo4D,video_grounded_ontopic,94567626-bff9-477c-ad27-55231ddd6534,,5d510e36-6be8-47d2-b74e-2fd0fee15df3_6,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just finishing up these metal pieces now. This cutter’s been doing a pretty good job.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you almost done with that batch?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m shutting the machine off and gathering the cut pieces together.""}, {""speaker"": ""Other"", ""text"": ""Got it. Are you sorting them into the box and the bin after that?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly, just organizing everything so I can clean up the workspace.""}]",where did I put the metal? (A) floor (B) table (C) shelf (D) drawer,"{""A"": ""floor"", ""B"": ""table"", ""C"": ""shelf"", ""D"": ""drawer""}",A,467.26061,467.26061
QaEgo4D,video_grounded_ontopic,7d0e0392-28b8-4cb8-955d-f5f1dfb16158,,8d2ecbbc-b781-4e20-a070-a257fa0c0984_1,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m sorting out these tools before I get back to the mower.""}, {""speaker"": ""Other"", ""text"": ""Nice, it’ll be easier to find everything if they’re all put away properly.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’ve got the spanners and pliers going in this drawer. It was getting cluttered on the bench.""}, {""speaker"": ""Other"", ""text"": ""Good call. Once you clear that up, the mower work should go a lot smoother.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I just need to move this other mower into place, then I can keep going.""}]",Where is the green hand drill? (A) on the table (B) under the bed (C) in the drawer (D) on the shelf,"{""A"": ""on the table"", ""B"": ""under the bed"", ""C"": ""in the drawer"", ""D"": ""on the shelf""}",A,460.141,474.6
QaEgo4D,video_grounded_ontopic,7c0c0057-3bbc-40ef-a91e-4d6e1a637642,,51b57439-7525-4d5a-9912-52df61dd2c49_7,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’ve got this cut piece of wood here. I’m just getting it out of the way for a second.""}, {""speaker"": ""Other"", ""text"": ""Nice, are you sorting all the scraps before you keep going?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, exactly. I’m dropping the offcuts into this bucket so the workspace stays clear.""}, {""speaker"": ""Other"", ""text"": ""Good idea. That jigsaw looks like it’s been working hard too.""}, {""speaker"": ""Camera Wearer"", ""text"": ""It has. I’ll dust this piece off and see if it’s ready for the next step.""}]",where did i put the wood cutter machine? (A) inside the drum (B) in the corner (C) behind the door (D) on the table,"{""A"": ""inside the drum"", ""B"": ""in the corner"", ""C"": ""behind the door"", ""D"": ""on the table""}",A,1976.4691966666664,1976.9966666666664
QaEgo4D,video_grounded_ontopic,7c5eb718-99b2-48ac-bb1c-ef0158a6361b,,ae40ffdc-9c7d-4732-a7c9-3765428a9e80_4,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m mixing up this paint now. It’s a little thick, so I’m adding some powder to help it out.""}, {""speaker"": ""Other"", ""text"": ""Nice, that should make it easier to work with. Are you going for a smoother finish?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, exactly. I’m stirring it really well so it blends evenly before I use it.""}, {""speaker"": ""Other"", ""text"": ""Looks like you’ve got the right tool for it. Just make sure you scrape down the sides too.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Will do. I’m cleaning off the extra into the waste bin so I don’t make a mess.""}]",Where was the black powder before I poured it in the bucket? (A) tin (B) box (C) bag (D) bottle,"{""A"": ""tin"", ""B"": ""box"", ""C"": ""bag"", ""D"": ""bottle""}",B,2728.19636,2733.0
